Step,Seed,Total_Infected,Susc_S0_B0,Immun_S0_B0,Susc_S0_B1,Immun_S0_B1,Susc_S1_B0,Immun_S1_B0,Susc_S1_B1,Immun_S1_B1,Susc_S2_B0,Immun_S2_B0,Susc_S2_B1,Immun_S2_B1,Susc_S3_B0,Immun_S3_B0,Susc_S3_B1,Immun_S3_B1,replicate_uid,seed,n_sites,pop_size,n_steps,engine,pow,mutation_rate,contact_rate,recovery_rate,waning_rate,immune_strength,seed_count,immunity_floor,immunity_ceiling
60,1,0.22989,0.3680309057235718,0.5797392725944519,0.7698060870170593,0.00045267489622347057,0.36871710419654846,0.5787684917449951,0.7690680623054504,0.0015060714213177562,0.36813288927078247,0.579592764377594,0.7696752548217773,0.0006401008577086031,0.3687230944633484,0.5787420868873596,0.7690809369087219,0.0015045134350657463,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
61,1,0.21702,0.3689902424812317,0.5970151424407959,0.782663881778717,0.00047784813796170056,0.3696978986263275,0.5960038900375366,0.7819052934646606,0.0015702113742008805,0.3690999746322632,0.5968654155731201,0.7825426459312439,0.0006435999530367553,0.36969247460365295,0.5960108041763306,0.7819345593452454,0.0015290678711608052,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
62,1,0.20421,0.3707796633243561,0.6130158305168152,0.7954561114311218,0.0005027696024626493,0.37149253487586975,0.6119877099990845,0.7947046160697937,0.0015941084129735827,0.370894193649292,0.612859308719635,0.7953364253044128,0.0006668639252893627,0.37152889370918274,0.6119548678398132,0.7946656942367554,0.001622677780687809,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
63,1,0.19152,0.3735823929309845,0.6274067759513855,0.8081157207489014,0.0005373419844545424,0.3742977976799011,0.6263752579689026,0.8073505759239197,0.0016474671429023147,0.37367770075798035,0.627252995967865,0.8080211877822876,0.000689895183313638,0.37432554364204407,0.6263261437416077,0.8073312640190125,0.0016757501289248466,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
64,1,0.17897,0.3774854242801666,0.6401267051696777,0.8206555247306824,0.0005517686367966235,0.37823718786239624,0.6390520334243774,0.8198436498641968,0.0017200924921780825,0.37757977843284607,0.6399745941162109,0.820561945438385,0.0007027960964478552,0.37826812267303467,0.6390084028244019,0.8198045492172241,0.0017678935546427965,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
65,1,0.1671,0.3814060091972351,0.651530385017395,0.8325029015541077,0.0005759508931078017,0.38216572999954224,0.650436520576477,0.8316841125488281,0.0017622922314330935,0.38149893283843994,0.6513818502426147,0.8324164152145386,0.0007155685452744365,0.3821874260902405,0.6504062414169312,0.8316653966903687,0.0017799134366214275,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
66,1,0.15631,0.38569480180740356,0.6610811948776245,0.8432750701904297,0.0006097913719713688,0.38645344972610474,0.6599961519241333,0.8424587249755859,0.001784268650226295,0.3857777416706085,0.660955011844635,0.8432042002677917,0.000718312687240541,0.3864871561527252,0.6599485874176025,0.842433512210846,0.001811615307815373,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
67,1,0.14514,0.39044496417045593,0.670333743095398,0.8544216156005859,0.0006432933732867241,0.3912163972854614,0.6692298650741577,0.8535938262939453,0.001825826009735465,0.3905036449432373,0.6702426671981812,0.8543582558631897,0.0007408294477500021,0.3912756145000458,0.6691464781761169,0.8535257577896118,0.0019221992697566748,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
68,1,0.13501,0.3953462839126587,0.6777743697166443,0.8645421266555786,0.0006566605297848582,0.3961409628391266,0.6766368746757507,0.8636807203292847,0.0018867679173126817,0.39540520310401917,0.677690863609314,0.8644667267799377,0.0007631211774423718,0.3961806893348694,0.6765807867050171,0.8636481165885925,0.0019326771143823862,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
69,1,0.12521,0.400502473115921,0.6844592690467834,0.8743254542350769,0.0006797940004616976,0.40130823850631714,0.6833054423332214,0.8734592199325562,0.0019174006301909685,0.4005453586578369,0.684398889541626,0.8742721676826477,0.0007554898620583117,0.4013576805591583,0.6832279562950134,0.8734117150306702,0.001992549980059266,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
70,1,0.11741,0.40529665350914,0.6887417435646057,0.8821295499801636,0.0006828958867117763,0.4061132073402405,0.6875643134117126,0.8812432289123535,0.001957626547664404,0.4053618311882019,0.6886576414108276,0.882042407989502,0.00079743517562747,0.4061785936355591,0.6874812245368958,0.8811839818954468,0.002032024785876274,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
71,1,0.10868,0.4108200669288635,0.6933691501617432,0.8908373713493347,0.0007057668408378959,0.4116312861442566,0.6921829581260681,0.8899577856063843,0.0019875492434948683,0.4108869135379791,0.6932746767997742,0.890749990940094,0.0008290607365779579,0.41172459721565247,0.6920599341392517,0.8898702263832092,0.0021008045878261328,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
72,1,0.10093,0.41618651151657104,0.6968263983726501,0.8985851407051086,0.0007086090045049787,0.41702526807785034,0.6956014633178711,0.8976723551750183,0.0020369745325297117,0.41625967621803284,0.6967310309410095,0.8984860777854919,0.0008405703702010214,0.41709235310554504,0.6955166459083557,0.8976125717163086,0.0021193965803831816,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
73,1,0.0939,0.4215695559978485,0.6991998553276062,0.9056199193000793,0.0007015232113189995,0.4224134385585785,0.6979749202728271,0.9046971201896667,0.002036405261605978,0.42164215445518494,0.6991053223609924,0.9055222868919373,0.0008321644854731858,0.4224969148635864,0.6978580355644226,0.9046159386634827,0.002157603157684207,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
74,1,0.08732,0.42705121636390686,0.7009265422821045,0.9122048616409302,0.0006945081404410303,0.427916020154953,0.6996810436248779,0.9112505316734314,0.002065541222691536,0.427131325006485,0.7008280754089355,0.9120893478393555,0.0008436428615823388,0.42799410223960876,0.6995774507522583,0.9111709594726562,0.002178128808736801,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
75,1,0.08067,0.4325663149356842,0.7025220990180969,0.9188597798347473,0.000687563035171479,0.4334287941455841,0.7012726664543152,0.9178928136825562,0.0020844845566898584,0.43266379833221436,0.7023985385894775,0.9187174439430237,0.0008748066029511392,0.43351656198501587,0.7011627554893494,0.9178081750869751,0.0021959480363875628,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
76,1,0.07499,0.4379078447818756,0.7029796838760376,0.9245498180389404,0.0006806873134337366,0.43879401683807373,0.7017123699188232,0.9235386848449707,0.00212303944863379,0.43802163004875183,0.7028403878211975,0.9243758320808411,0.0009056584094651043,0.43888360261917114,0.7015846371650696,0.923473596572876,0.0022234891075640917,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
77,1,0.06936,0.44348061084747314,0.702931821346283,0.930170476436615,0.0006936804857105017,0.44436055421829224,0.7016808390617371,0.9291582107543945,0.002131510991603136,0.4436025023460388,0.7027733325958252,0.929989755153656,0.0009362018317915499,0.44444501399993896,0.7015535235404968,0.929112434387207,0.0022111539728939533,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
78,1,0.06466,0.44878003001213074,0.7017678618431091,0.934868335723877,0.0006966437795199454,0.4496452808380127,0.7005364894866943,0.9338668584823608,0.002120094606652856,0.44890761375427246,0.7016083002090454,0.934677004814148,0.0009466396877542138,0.44973912835121155,0.700387716293335,0.933805525302887,0.002228641416877508,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
79,1,0.06012,0.45414721965789795,0.7004870176315308,0.9393925666809082,0.0007193773053586483,0.455003559589386,0.6992692351341248,0.9384077191352844,0.002118693431839347,0.4542970657348633,0.700295090675354,0.9391894340515137,0.0009866732871159911,0.45510897040367126,0.6990970373153687,0.9383381009101868,0.002245955169200897,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
80,1,0.05539,0.4595957100391388,0.6992616653442383,0.9441270232200623,0.0007121837115846574,0.4604502022266388,0.6980456113815308,0.9431450963020325,0.002107406035065651,0.45974624156951904,0.6990618705749512,0.9439241290092468,0.0009867065818980336,0.46055668592453003,0.6978728175163269,0.9430644512176514,0.002243296941742301,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
81,1,0.05128,0.46495673060417175,0.6972960829734802,0.948228120803833,0.0007248616311699152,0.4658185541629791,0.696069598197937,0.9472419619560242,0.0021259337663650513,0.4651032090187073,0.6971017122268677,0.9480412006378174,0.00097683968488127,0.46591225266456604,0.6959224939346313,0.9471777081489563,0.0022307629697024822,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
82,1,0.04765,0.4700826108455658,0.6949124336242676,0.9518492221832275,0.0007374133565463126,0.47092434763908386,0.6937074065208435,0.9508850574493408,0.002114573260769248,0.4702241122722626,0.694724977016449,0.9516566395759583,0.0009967712685465813,0.4710374176502228,0.6935322880744934,0.9508009552955627,0.0022480550687760115,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
83,1,0.04426,0.47522664070129395,0.6922319531440735,0.9552372694015503,0.0007399387541227043,0.47606906294822693,0.6910267472267151,0.9542689919471741,0.0021231265272945166,0.4753653407096863,0.6920486688613892,0.955053985118866,0.0009868034394457936,0.4761720597743988,0.690866231918335,0.9541997909545898,0.002235474530607462,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
84,1,0.04142,0.4803421199321747,0.6887565851211548,0.9580754637718201,0.0007424395880661905,0.48117655515670776,0.6875622868537903,0.957116425037384,0.002111796522513032,0.4804826080799103,0.6885703802108765,0.9578868746757507,0.0009967356454581022,0.48127511143684387,0.6874012351036072,0.9570459127426147,0.002232919679954648,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
85,1,0.03821,0.48551952838897705,0.6857975125312805,0.9612886905670166,0.0007449149270541966,0.48634132742881775,0.6846211552619934,0.9603396654129028,0.002100578974932432,0.48565664887428284,0.685623049736023,0.9611037373542786,0.000986768282018602,0.48645418882369995,0.6844469308853149,0.9602437615394592,0.0022501912899315357,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
86,1,0.03585,0.49043551087379456,0.6821278929710388,0.9636467695236206,0.0007473658188246191,0.49124675989151,0.6809614896774292,0.962705135345459,0.002099372213706374,0.49058520793914795,0.6819425225257874,0.9634315371513367,0.0010264002485200763,0.49135273694992065,0.6807971596717834,0.9626170992851257,0.002237587934359908,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
87,1,0.03328,0.49538183212280273,0.6785442233085632,0.9662147760391235,0.0007497922633774579,0.49618279933929443,0.6773924231529236,0.9652893543243408,0.0020783778745681047,0.49553483724594116,0.6783536076545715,0.9660016298294067,0.0010260361013934016,0.4962865114212036,0.6772317886352539,0.9651886224746704,0.0022350132931023836,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
88,1,0.03111,0.5002074241638184,0.674673855304718,0.9683901071548462,0.0007422941853292286,0.5010052919387817,0.6735175848007202,0.9674588441848755,0.0020872950553894043,0.5003669261932373,0.674473762512207,0.96816486120224,0.0010355758713558316,0.5011053085327148,0.6733714938163757,0.9673660397529602,0.002222562674432993,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
89,1,0.02912,0.5051048994064331,0.6702725291252136,0.9703805446624756,0.0007348715444095433,0.5059086680412292,0.6691083312034607,0.9694440364837646,0.0020862226374447346,0.5052720904350281,0.6700479984283447,0.970152735710144,0.0010450204135850072,0.5060134530067444,0.6689544320106506,0.9693331122398376,0.0022498376201838255,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
90,1,0.02725,0.5098616480827332,0.6660993099212646,0.9722414016723633,0.0007473226287402213,0.5106610059738159,0.6649484634399414,0.9713173508644104,0.0020752595737576485,0.5100294351577759,0.6658747792243958,0.9720165133476257,0.0010543698444962502,0.5107700228691101,0.6647826433181763,0.9711974859237671,0.002257038839161396,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
91,1,0.02519,0.5148339867591858,0.6617103219032288,0.974294900894165,0.0007497493643313646,0.5156182646751404,0.6605809926986694,0.9733872413635254,0.0020545071456581354,0.5149901509284973,0.6614879965782166,0.9740813970565796,0.0010537258349359035,0.5157356858253479,0.6603962779045105,0.9732452630996704,0.0022740683052688837,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
92,1,0.02349,0.519538938999176,0.6573015451431274,0.9759999513626099,0.0007422519847750664,0.5203218460083008,0.6561735272407532,0.9750873446464539,0.002053762087598443,0.5196932554244995,0.6570811867713928,0.9757886528968811,0.001043188851326704,0.5204280018806458,0.6559900641441345,0.9749640822410583,0.0022612279281020164,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
93,1,0.02163,0.5243479013442993,0.6529414653778076,0.9778651595115662,0.0007348296931013465,0.5251249074935913,0.6518229842185974,0.9769593477249146,0.0020431247539818287,0.5245010256767273,0.6527237296104431,0.9776561856269836,0.0010327568743377924,0.5252380967140198,0.6516226530075073,0.9768245220184326,0.002268315991386771,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
94,1,0.02054,0.5288380980491638,0.6480189561843872,0.9789601564407349,0.0007274810923263431,0.5296102166175842,0.646907389163971,0.9780565500259399,0.002032593125477433,0.5289908051490784,0.6477954387664795,0.9787434935569763,0.00104222958907485,0.5297195315361023,0.6467200517654419,0.9779250621795654,0.0022456320002675056,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
95,1,0.01944,0.533291220664978,0.6431490778923035,0.9800535440444946,0.0007301064906641841,0.5340588092803955,0.6420367360115051,0.9791637659072876,0.002022166969254613,0.5334511995315552,0.6429077982902527,0.9798298478126526,0.001061507617123425,0.534160315990448,0.6418607831001282,0.9790402054786682,0.00222317548468709,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
96,1,0.01852,0.5376790761947632,0.6381778717041016,0.9809783697128296,0.0007228053291328251,0.5384395122528076,0.6370775103569031,0.9800935983657837,0.0020019456278532743,0.5378423929214478,0.6379262208938599,0.9807477593421936,0.0010706924367696047,0.5385396480560303,0.6369093656539917,0.979971706867218,0.002200943883508444,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
97,1,0.01734,0.5422224402427673,0.6331705451011658,0.9821565747261047,0.0007254775264300406,0.5429747104644775,0.6320898532867432,0.9812742471694946,0.0019918258767575026,0.5423920154571533,0.6329165101051331,0.9819100499153137,0.0010896852472797036,0.5430830717086792,0.631915807723999,0.9811365008354187,0.0022086333483457565,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
98,1,0.01635,0.5466084480285645,0.6281658411026001,0.9831518530845642,0.0007182227564044297,0.547359824180603,0.6270859241485596,0.9822716116905212,0.001981808105483651,0.5467821359634399,0.6279059052467346,0.9828937649726868,0.0010985882254317403,0.5474631786346436,0.626919150352478,0.982134222984314,0.0021964474581182003,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
99,1,0.01565,0.5508456826210022,0.6230560541152954,0.9838562607765198,0.0007110403385013342,0.5515937209129333,0.6219812631607056,0.9829848408699036,0.001961988629773259,0.5510284900665283,0.6227891445159912,0.9835903644561768,0.0010975025361403823,0.5517054796218872,0.6218026280403137,0.9828364253044128,0.002194284461438656,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
100,1,0.01487,0.5551382303237915,0.6179623007774353,0.9846347570419312,0.0007138298824429512,0.5558822751045227,0.6169001460075378,0.9837605953216553,0.0019621700048446655,0.5553167462348938,0.6177018880844116,0.9843775629997253,0.0010865273652598262,0.5559868812561035,0.6167308688163757,0.9836269617080688,0.0021723411045968533,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
101,1,0.01418,0.5593436360359192,0.6128619909286499,0.9853296279907227,0.0007066917605698109,0.5600878000259399,0.6117994785308838,0.984442949295044,0.0019722478464245796,0.5595203638076782,0.6126039624214172,0.9850754141807556,0.0010756623232737184,0.560189425945282,0.611641526222229,0.984313428401947,0.0021704176906496286,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
102,1,0.01337,0.5635999441146851,0.6079220771789551,0.9861445426940918,0.0006996248848736286,0.5643396377563477,0.606860339641571,0.985264003276825,0.00196242518723011,0.5637952089309692,0.6076379418373108,0.9858649373054504,0.0011045057326555252,0.564437747001648,0.6067143082618713,0.9851378202438354,0.0021487129852175713,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
103,1,0.01275,0.5677271485328674,0.6028493642807007,0.986762285232544,0.0007025286322459579,0.5684681534767151,0.6017853021621704,0.9858705401420593,0.0019824018236249685,0.5679181814193726,0.6025763154029846,0.9864886999130249,0.0010934604797512293,0.568554162979126,0.6016563773155212,0.985772967338562,0.0021272264420986176,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
104,1,0.01206,0.5719207525253296,0.5977367758750916,0.9874573945999146,0.0006955032586120069,0.5726543068885803,0.5966832637786865,0.9865742921829224,0.001962576759979129,0.5721191167831421,0.5974532961845398,0.9871724247932434,0.0011023259721696377,0.5727394223213196,0.596561074256897,0.9864742755889893,0.002105953171849251,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
105,1,0.01131,0.5760756731033325,0.5927560329437256,0.9882121682167053,0.0006885481416247785,0.5768125653266907,0.5916969776153564,0.9873102903366089,0.0019825510680675507,0.5762808918952942,0.5924630761146545,0.9879096150398254,0.0011210024822503328,0.5768963694572449,0.5915773510932922,0.9872249960899353,0.0021046935580670834,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
106,1,0.01073,0.5801931023597717,0.587684154510498,0.9887969493865967,0.0006816628156229854,0.5809263586997986,0.5866370797157288,0.9878924489021301,0.001972625497728586,0.5803961157798767,0.5873944163322449,0.9884967803955078,0.0011097927344962955,0.5810158848762512,0.5865029096603394,0.9878057837486267,0.002103447448462248,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
107,1,0.01012,0.5842703580856323,0.5826244354248047,0.9894114136695862,0.0006748461746610701,0.5850032567977905,0.5815779566764832,0.988509476184845,0.0019627998117357492,0.5844711661338806,0.5823373794555664,0.9891150593757629,0.0010986948618665338,0.5850847363471985,0.5814549922943115,0.9884300231933594,0.00208241306245327,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
108,1,0.00945,0.5883697271347046,0.5775285363197327,0.9900794625282288,0.0006779978284612298,0.5890952348709106,0.5764923691749573,0.98918616771698,0.0019530715653672814,0.5885682106018066,0.5772445797920227,0.9897853136062622,0.0010976082412526011,0.589172899723053,0.5763751864433289,0.9891147613525391,0.002061588456854224,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
109,1,0.00904,0.5923144817352295,0.5724073648452759,0.9904869794845581,0.0006811177008785307,0.5930253267288208,0.5713866949081421,0.989607036113739,0.0019434408750385046,0.5925112962722778,0.5721263885498047,0.9901966452598572,0.0010965318651869893,0.5931066870689392,0.5712704062461853,0.9895321130752563,0.002050872426480055,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
110,1,0.00857,0.5962615013122559,0.5673351287841797,0.990962028503418,0.0006743067060597241,0.596968412399292,0.5663203001022339,0.9900836944580078,0.0019339061109349132,0.5964562892913818,0.5670569539070129,0.9906736016273499,0.0010855668224394321,0.5970458388328552,0.5662094354629517,0.9900162220001221,0.0020303635392338037,80d86c02b82248d79a9880113ff703e9,1,4,100000,1200,numpy,1.0,1e-05,0.35,0.1,0.01,0.7,2,0.05,1.0
